83,-73.97153436,40.77472234,18.57320577,2669.381864,56.12003605,66.75804397,,,,,,
10001,-73.991993,40.748362,17.238983,2782.836983,57.39998325,68.28061554,15526,3001,,,,
10002,-73.989428,40.719418,17.40059967,2386.740923,53.1804193,63.26119903,4269,4355,,,,
10003,-73.988676,40.732203,17.52427221,2568.231598,56.1840194,66.83415588,12064,4223,,,,
10005,-74.008153,40.705664,19.81752423,2738.125606,54.32327948,64.62069762,2476,4239,,,,
10006,-74.013289,40.708843,20.92561492,2945.059476,54.49854839,64.82919017,992,4267,,,,
10007,-74.009185,40.713648,19.71915066,2829.967134,53.77242245,63.96542118,2708,3827,,,,
10009,-73.981745,40.727353,17.60878025,2407.696526,55.33725605,65.82688167,5124,4734,,,,
10010,-73.984844,40.739754,17.02806239,2518.953476,57.38734167,68.26557765,7437,4001,,,,
10011,-73.999331,40.740624,18.0158923,2849.467305,57.01728867,67.82537809,11179,3650,,,,
10012,-73.997711,40.725337,17.89190681,2720.099553,53.72203061,63.90547715,5816,4351,,,,
10013,-74.004564,40.721159,18.6724157,2835.634733,53.47967351,63.6171793,6524,4331,,,,
10014,-74.005309,40.735276,18.8675127,2980.68974,55.7357147,66.30087139,6891,4340,,,,
10016,-73.979462,40.746137,16.37643817,2274.431405,57.49748722,68.39660218,21124,4010,,,,
10017,-73.973967,40.752781,16.79939338,2411.271859,57.31449117,68.17891774,20095,3734,,,,
10018,-73.989255,40.753782,17.13209119,2699.72888,57.43263869,68.31946108,11032,3280,,,,
10019,-73.981769,40.763671,17.90852555,2872.741365,56.06781494,66.69592392,33816,3485,,,,
10020,-73.978933,40.7588,17.42575816,2892.213052,56.63074856,67.36556618,521,3627,,,,
10021,-73.958354,40.76993,18.99695869,2384.48658,56.86778046,67.64752939,6632,4117,,,,
10022,-73.970354,40.75846,17.10824757,2458.10302,55.99430299,66.60847718,18443,3221,,,,
10023,-73.98193,40.775375,19.82008784,2892.336298,56.37854246,67.06555236,9221,4472,,,,
10024,-73.976064,40.785687,20.21723229,2714.068144,57.34843792,68.21929938,6677,4507,,,,
10025,-73.968071,40.797556,19.42731972,2556.325493,57.5689831,68.48165068,7100,4596,,,,
10026,-73.954211,40.802921,18.23428021,2236.841902,57.73731362,68.68188962,778,4643,,,,
10027,-73.956729,40.810464,18.31506925,2392.561773,57.57987258,68.49460435,1805,4485,,,,
10028,-73.95307,40.776601,18.85839015,2209.98126,57.401335,68.28222352,5603,4186,,,,
10029,-73.947377,40.789206,18.16930985,2030.271718,57.53473938,68.44091579,2072,4385,,,,
10030,-73.942765,40.817166,18.13491667,2065.808333,57.28108333,68.13917718,120,4927,,,,
10031,-73.951327,40.824165,18.96198257,2379.235294,57.69283224,68.62897643,459,5017,,,,
10032,-73.942494,40.837777,20.21110345,2334.275862,57.59155172,68.50849737,290,4778,,,,
10033,-73.937394,40.849335,20.70642857,2322.214286,57.95285714,68.93829116,84,4860,,,,
10034,-73.922146,40.867596,21.88678571,2234.821429,57.83,68.79214545,28,5341,,,,
10035,-73.924358,40.794989,16.30275862,1760.855172,57.71062069,68.65013682,145,5760,,,,
10036,-73.987251,40.758475,17.6506841,2814.761101,57.19943749,68.04205471,22453,3903,,,,
10037,-73.938322,40.812803,17.77271028,1875.401869,57.54962617,68.45862449,107,4964,,,,
10038,-74.005204,40.708525,19.2266559,2629.521809,53.79459612,63.99179805,2476,3944,,,,
10039,-73.939585,40.82437,18.62818182,2045.022727,57.73136364,68.67481177,44,4987,,,,
10040,-73.930432,40.858196,21.5883871,2141.580645,58.04483871,69.04770858,31,5273,,,,
10041,-74.009265,40.703449,19.755,3238.814815,54.37537037,64.68266276,54,4434,,,,
10043,-74.007053,40.704301,20.11190476,2519.142857,55.03809524,65.4710125,21,4360,,,,
10044,-73.950436,40.761289,15.81127273,2120.2,51.842,61.66907149,55,3301,,,,
10045,-74.008522,40.70821,20.33103448,2819.62069,55.13655172,65.58813221,29,3953,,,,
10047,-73.986415,40.739493,17.01666667,1981.666667,57.83,68.79214545,3,4015,,,,
10048,-74.011805,40.711469,20.72460377,2803.875472,54.41822642,64.73364252,265,4258,,,,
10055,-73.973677,40.75905,17.01542857,2342.8,56.45942857,67.16177109,35,3532,,,,
10065,-73.96383,40.764384,18.17986865,2486.670607,55.56480298,66.09756196,6852,3385,,,,
10069,-73.989042,40.776703,20.41074442,2948.759305,56.60475186,67.33464159,806,4716,,,,
10075,-73.955088,40.773135,19.02941967,2277.892131,57.17986557,68.01877277,3050,4046,,,,
10096,-73.98269,40.754644,16.68166667,2229,57.23777778,68.0876627,18,3555,,,,
10097,-73.984724,40.762054,17.74864769,2973.544484,56.84786477,67.62383852,281,3586,,,,
10103,-73.976621,40.760345,17.47305556,2842.513889,56.19444444,66.84655708,72,3265,,,,
10104,-73.979027,40.760531,17.66358108,2798.189189,56.26790541,66.93394316,148,3610,,,,
10105,-73.979003,40.76295,17.88646465,2756.590909,55.87080808,66.46157282,198,3606,,,,
10106,-73.98088,40.765338,18.62155844,2963.467532,55.35077922,65.84296827,77,3610,,,,
10107,-73.982531,40.766284,18.08135135,2518.864865,55.70108108,66.25967269,37,3761,,,,
10110,-73.981205,40.753896,16.75230769,2644.846154,57.625,68.54828604,26,3488,,,,
10111,-73.977403,40.759042,17.30316901,2881.507042,57.69535211,68.63197397,142,3360,,,,
10112,-73.979718,40.759233,17.58270073,3094.89781,56.47927007,67.18537371,137,3654,,,,
10115,-73.963418,40.810904,18.5875,3174.5,56.4975,67.20705927,4,4907,,,,
10118,-73.985597,40.748388,17.10914894,2347,57.37638298,68.25254165,47,3831,,,,
10119,-73.992457,40.751341,17.28238636,2827.465909,56.81909091,67.58961034,88,3015,,,,
10120,-73.988997,40.749835,17.02083333,2611.25,52.81666667,62.82849413,12,3082,,,,
10121,-73.991948,40.749974,17.3038806,2973.067164,57.38231343,68.25959626,670,2965,,,,
10122,-73.991679,40.751802,17.421,2850,56.847,67.62280983,10,2951,,,,
10123,-73.990742,40.751414,17.169,2588.7,61.63,73.31246627,10,3044,,,,
10128,-73.950339,40.781785,18.58254072,2103.377419,57.60398441,68.52328677,7183,4333,,,,
10151,-73.973084,40.763232,17.74277778,2493.611111,54.86888889,65.26973172,18,3701,,,,
10152,-73.972232,40.758501,16.9425,2782.266667,56.764,67.52407651,60,3324,,,,
10153,-73.972423,40.763649,17.2517037,2697.2,54.93674074,65.35044544,135,3783,,,,
10154,-73.97247,40.757786,16.9836,2606.173333,56.97766667,67.77824542,150,3361,,,,
10162,-73.951391,40.769683,18.91947368,2288.684211,57.26894737,68.12474074,19,4317,,,,
10165,-73.978723,40.752124,16.69278846,2553.153846,57.59461538,68.51214177,104,3597,,,,
10166,-73.97681,40.753485,16.77425,2597.05,56.76766667,67.52843822,120,5491,,,,
10167,-73.974607,40.754622,16.75502959,2486.39645,57.42,68.30442663,169,3725,,,,
10168,-73.976633,40.751262,16.85292308,2236.884615,57.67761538,68.6108751,130,3398,,,,
10169,-73.97618,40.754414,17.1909589,2589.013699,56.52452055,67.23920178,73,3668,,,,
10170,-73.97577,40.752603,16.85239437,2353.338028,57.85112676,68.81727696,71,3475,,,,
10171,-73.974141,40.75603,17.03609302,2483.925581,56.75762791,67.51649653,215,3641,,,,
10172,-73.974097,40.755199,16.96111776,2539.694611,57.38249501,68.25981226,501,3655,,,,
10173,-73.97897,40.753954,16.99391304,2705.173913,57.85913043,68.8267978,23,3702,,,,
10174,-73.975394,40.751571,16.69214765,2512.751678,57.81926175,68.77937167,149,3398,,,,
10175,-73.979871,40.754172,16.68875,2331.375,57.83,68.79214545,16,3642,,,,
10176,-73.978879,40.755425,13.10125,1666.75,44.39375,52.80894531,8,3812,,,,
10178,-73.977712,40.750923,16.54868966,2623.386207,57.47158621,68.36579142,145,3505,,,,
10203,-74.011868,40.707161,21.32619048,3219.380952,54.78428571,65.16909132,21,4153,,,,
10275,-74.013729,40.705802,20.13142857,2701.428571,52.5,62.45180073,7,4993,,,,
10280,-74.016284,40.708266,21.42653999,2752.698809,54.76584231,65.14715183,1763,4570,,,,
10281,-74.015227,40.7117,21.9797695,2925.115248,55.10989362,65.55642085,564,4564,,,,
10282,-74.015381,40.715584,22.164081,2936.266044,55.28917134,65.76968211,1605,4363,,,,
10285,-74.014678,40.713784,22.62233333,3171.533333,55.87566667,66.46735239,30,4419,,,,
10303,-74.173802,40.626953,29.67,3060,84.58,100.6128249,2,7677,,,,
10304,-74.089603,40.608111,17,1331,57.83,68.79214545,1,6567,,,,
10305,-74.075706,40.597071,20.77,1816.666667,59.77666667,71.10781857,3,6482,,,,
10451,-73.925412,40.821403,18.3921875,1943.34375,57.2728125,68.12933854,32,5030,,,,
10452,-73.923431,40.835057,19.11083333,1864.5,58.74666667,69.88257372,12,5274,,,,
10453,-73.914159,40.849179,19.125,1830,59.33,70.57648261,2,5433,,,,
10454,-73.920954,40.80579,17.15791667,1886.125,55.97583333,66.58650646,24,4894,,,,
10455,-73.915502,40.815826,18.05666667,1873,56.49666667,67.20606797,3,5158,,,,
10456,-73.907911,40.829781,19.62,2328.6,61.364,72.99604381,5,5986,,,,
10457,-73.901312,40.844113,17.86,2240.666667,59.80333333,71.13954012,6,5280,,,,
10458,-73.890203,40.864322,17.7475,2187.25,58.58,69.68431403,4,5860,,,,
10459,-73.897649,40.830243,17.515,1695,57.83,68.79214545,2,6037,,,,
10460,-73.879081,40.841348,18.3175,2180,55.165,65.62197309,4,6534,,,,
10461,-73.842505,40.844394,17.23222222,1753.666667,53.49666667,63.63739365,9,5860,,,,
10462,-73.854976,40.836168,17.67285714,2637.285714,57.56857143,68.48116097,7,5626,,,,
10463,-73.909032,40.874285,20.68,1770.5,55.165,65.62197309,2,5565,,,,
10465,-73.82885,40.819863,17.66333333,2899.333333,55.88666667,66.48043753,3,6410,,,,
10467,-73.872921,40.88128,22.23,1967.333333,65.49666667,77.91209095,3,5615,,,,
10468,-73.902531,40.864285,20.895,1992,57.83,68.79214545,2,5775,,,,
10469,-73.843721,40.869829,22.065,2298.25,65.455,77.86252603,4,6080,,,,
10471,-73.893569,40.888449,22.645,2338.5,67.33,80.09294749,2,5825,,,,
10472,-73.866252,40.829153,18.29833333,2400,58.19166667,69.22236897,6,5834,,,,
11004,-73.704097,40.739143,10.3,856,29.5,35.09196422,1,4183,,,,
11101,-73.943666,40.746542,15.21274219,1973.587109,50.43984766,60.0011298,2560,3238,,,,
11102,-73.92296,40.769655,14.40481203,1587.383459,41.85349624,49.78716585,532,3816,,,,
11103,-73.915456,40.764508,14.15606469,1475.061995,41.11045822,48.90327895,371,3526,,,,
11104,-73.922053,40.742893,14.02917485,1748.836935,43.21829077,51.41066824,509,3313,,,,
11105,-73.910508,40.774976,14.06296651,1535.956938,40.6608134,48.3684003,209,4393,,,,
11106,-73.928185,40.761597,14.90703349,1649.017544,43.03889952,51.19727193,627,3599,,,,
11109,-73.956819,40.745161,15.2153125,1842.114583,44.2378125,52.62344859,96,3508,,,,
11201,-73.989718,40.693388,17.38564167,2256.513338,50.65626532,60.25857119,2774,3308,,,,
11203,-73.937177,40.656976,11.45416667,1647.916667,36,42.82409193,12,4303,,,,
11204,-73.983574,40.615104,18.46125,1973.625,52.41625,62.35217524,8,5602,,,,
11205,-73.966227,40.692294,15.70976744,2082.51938,46.63403101,55.47388975,258,4051,,,,
11206,-73.942547,40.70475,14.35310219,1981.153285,43.98562044,52.32345148,274,3885,,,,
11207,-73.900797,40.678784,8.729411765,1152.941176,32.98029412,39.23197631,34,2546,,,,
11208,-73.868237,40.675463,7.478709677,866.3225806,28.34935484,33.72320494,31,2560,,,,
11209,-74.027674,40.627499,20.94357143,2198.5,57.91642857,68.89495726,14,4722,,,,
11210,-73.947,40.63215,14.01,1566.111111,41.60166667,49.48759994,18,4413,,,,
11211,-73.954702,40.713589,15.35383142,2092.859004,46.334659,55.11776935,1305,4225,,,,
11212,-73.924923,40.662739,10.47,1551.333333,33.66666667,40.04845634,3,4039,,,,
11213,-73.938687,40.671567,11.21477273,1689.840909,36.67034091,43.62150139,88,4093,,,,
11214,-73.995076,40.596233,16.27666667,1595.833333,54.90833333,65.31665318,6,5459,,,,
